LET,0,18.2679,19.8511,20.4151,54.9614,52.7435,53.7153,77.7099,74.8003,70.9111,107.6414,107.6414,100.74,136.8396,136.8545,159.4854,186.1181,184.0827,206.4886,248.0167,250.8219,213.3132
Os01g0100100,1.285714286,0.428571429,0.428571429,3.857142857,0.428571429,0.428571429,12.42857143,0.857142857,7.285714286,0.428571429,10.28571429,3.428571429,0.428571429,0.428571429,3,0.428571429,0.428571429,1.714285714,10.71428571,0.428571429,0.428571429,0.857142857
Os01g0827200,0.081081081,0.081081081,0.162162162,0.486486486,0.081081081,0.081081081,1.459459459,0.081081081,0.081081081,0.567567568,0.081081081,0.486486486,0.162162162,0.162162162,0.243243243,0.405405405,0.162162162,0.486486486,0.405405405,0.081081081,3.891891892,0.243243243
Os01g0100700,0.055900621,2.701863354,0.614906832,0.01863354,0.055900621,0.037267081,0.037267081,0.093167702,0.242236025,0.447204969,0.01863354,0.01863354,0.01863354,0.037267081,0.01863354,0.01863354,1.639751553,2.086956522,0.01863354,0.037267081,0.167701863,0.279503106
Os01g0118100,0.052325581,0.01744186,2.023255814,0.104651163,0.01744186,0.034883721,0.01744186,0.994186047,0.034883721,0.122093023,3.819767442,2.808139535,1.151162791,3.069767442,0.156976744,0.087209302,0.313953488,2.947674419,0.453488372,0.087209302,0.331395349,0.156976744
Os01g0637600,0.375,22.125,0.375,3.375,0.375,1.125,1.125,0.375,0.375,0.75,13.875,0.375,19.875,4.125,3.375,0.375,0.375,15.75,0.375,0.375,2.25,0.375
Os01g0661500,2.186440678,0.050847458,0.025423729,0.025423729,0.050847458,0.152542373,0.076271186,0.483050847,0.025423729,0.025423729,0.025423729,0.279661017,0.025423729,0.025423729,0.025423729,1.042372881,0.279661017,0.406779661,0.584745763,8.262711864,0.381355932,0.203389831
Os01g0711100,0.04,0.02,0.02,0.32,0.02,0.04,0.02,0.78,0.02,0.04,0.02,0.78,0.5,0.1,0.02,2.34,0.02,0.3,0.02,0.02,0.02,0.64
Os01g0894000,0.0125,1.3375,1.1625,0.225,0.025,0.0125,0.0625,0.2625,0.25,0.025,0.4375,0.1375,0.0125,0.0125,0.325,0.0125,0.0125,0.0125,0.0125,0.025,0.2625,0.0625
Os02g0285800,0.019354839,0.019354839,0.019354839,0.019354839,0.019354839,0.019354839,0.038709677,0.019354839,0.077419355,0.019354839,1.083870968,0.6,0.851612903,0.212903226,0.038709677,0.019354839,0.058064516,0.038709677,0.038709677,0.019354839,0.019354839,0.019354839
Os02g0636300,0.306122449,0.020408163,0.020408163,0.224489796,0.163265306,0.020408163,0.040816327,0.040816327,1.102040816,0.204081633,4.755102041,7.06122449,7.367346939,0.142857143,0.020408163,1.06122449,0.244897959,0.040816327,0.020408163,0.06122449,0.06122449,0.020408163
Os02g0761700,0.127358491,0.014150943,0.014150943,0.509433962,0.014150943,0.014150943,0.056603774,0.014150943,0.014150943,0.226415094,0.622641509,0.099056604,0.014150943,0.070754717,0.08490566,0.028301887,0.014150943,0.268867925,0.028301887,0.028301887,0.014150943,0.014150943
Os02g0805900,0.073170732,0.036585366,4.207317073,0.073170732,0.036585366,0.036585366,0.146341463,0.182926829,3.731707317,6.548780488,0.329268293,0.036585366,0.036585366,0.695121951,3.182926829,0.036585366,1.902439024,0.036585366,0.036585366,0.109756098,0.036585366,0.073170732
Os02g0826100,0.010869565,1.260869565,0.010869565,0.076086957,0.02173913,0.163043478,0.076086957,0.108695652,3.673913043,0.065217391,0.010869565,0.010869565,0.163043478,0.739130435,2.141304348,0.032608696,1.391304348,1.380434783,1.173913043,0.989130435,0.010869565,0.043478261
Os03g0157800,0.044117647,0.264705882,0.044117647,0.264705882,0.044117647,0.044117647,0.573529412,0.308823529,1.058823529,0.220588235,0.044117647,0.044117647,0.088235294,2.294117647,0.132352941,0.044117647,2.558823529,1.676470588,1.985294118,0.529411765,0.044117647,0.044117647
Os03g0249200,0.113744076,0.056872038,0.014218009,0.014218009,0.014218009,0.014218009,0.028436019,0.028436019,0.014218009,0.014218009,0.028436019,0.014218009,0.014218009,0.085308057,0.014218009,0.156398104,0.028436019,0.838862559,0.071090047,0.028436019,0.014218009,0.014218009
Os03g0260100,0.046875,3.65625,0.1171875,0.140625,0.0703125,0.0234375,0.0703125,0.0234375,0.0234375,0.046875,0.1875,0.375,2.109375,0.0703125,2.109375,0.046875,0.375,0.2109375,0.2578125,0.046875,0.421875,1.2890625
Os03g0295400,4.482352941,7.305882353,8.258823529,0.070588235,2.294117647,0.776470588,0.882352941,0.176470588,0.035294118,6,0.247058824,0.035294118,0.141176471,7.235294118,0.176470588,0.211764706,7.305882353,1.094117647,2.082352941,0.035294118,0.6,0.035294118
Os03g0305700,0.046875,0.046875,0.046875,0.65625,0.046875,0.046875,0.140625,1.640625,0.515625,0.328125,0.09375,1.546875,0.796875,0.1875,0.046875,1.828125,2.484375,0.046875,0.046875,0.140625,0.046875,0.09375
Os03g0314100,0.126760563,0.042253521,12.33802817,0.042253521,4.521126761,2.112676056,0.211267606,0.084507042,0.887323944,0.042253521,0.295774648,0.042253521,0.126760563,2.070422535,0.042253521,0.084507042,5.323943662,7.056338028,0.084507042,0.126760563,0.971830986,0.253521127
Os03g0652100,0.115384615,0.057692308,0.115384615,0.057692308,2.538461538,0.115384615,2.134615385,0.057692308,0.230769231,0.057692308,0.057692308,4.5,0.057692308,2.942307692,0.057692308,0.288461538,1.615384615,5.480769231,0.057692308,0.230769231,0.057692308,0.115384615
Os04g0402100,0.652173913,5.47826087,8.347826087,0.913043478,0.130434783,0.130434783,0.130434783,11.08695652,1.434782609,0.260869565,0.652173913,1.173913043,0.913043478,0.260869565,0.782608696,0.130434783,0.782608696,0.130434783,0.130434783,0.130434783,10.95652174,0.391304348
Os04g0538100,0.059080963,0.006564551,0.006564551,0.006564551,0.006564551,0.019693654,0.538293217,0.006564551,0.013129103,0.006564551,1.79868709,1.188183807,1.398249453,0.013129103,0.006564551,0.026258206,0.013129103,0.512035011,0.006564551,0.019693654,0.111597374,0.032822757
Os04g0555400,0.0125,1.325,0.15,0.0125,0.1625,0.0125,0.0125,0.0625,0.175,0.0125,0.9,0.125,0.8875,0.0125,0.05,0.3375,0.025,3.1375,0.0125,0.1125,0.0125,0.125
Os04g0610500,0.201117318,0.033519553,0.016759777,0.100558659,0.016759777,0.016759777,0.43575419,0.016759777,0.033519553,0.167597765,0.687150838,0.536312849,0.519553073,0.016759777,0.016759777,0.016759777,0.016759777,0.854748603,0.016759777,0.033519553,0.016759777,0.016759777
Os04g0613500,0.006741573,0.006741573,0.020224719,0.006741573,0.006741573,0.013483146,0.006741573,0.006741573,0.006741573,0.006741573,0.013483146,0.013483146,0.006741573,0.006741573,2.440449438,0.006741573,0.006741573,0.006741573,0.006741573,0.013483146,0.006741573,0.013483146
Os04g0667700,0.033333333,0.006666667,0.013333333,0.053333333,0.013333333,0.046666667,0.186666667,0.9,1.04,0.013333333,0.06,0.006666667,0.006666667,0.013333333,0.62,0.186666667,0.006666667,0.013333333,0.286666667,0.026666667,0.033333333,0.06
Os05g0161200,0.021126761,0.021126761,0.021126761,0.169014085,0.021126761,0.021126761,0.021126761,0.042253521,0.042253521,0.084507042,0.021126761,0.021126761,0.021126761,0.021126761,0.042253521,0.021126761,0.021126761,0.021126761,0.021126761,0.021126761,0.021126761,0.021126761
Os05g0401300,0.219512195,0.073170732,0.073170732,0.073170732,0.073170732,0.073170732,0.073170732,0.073170732,0.43902439,1.682926829,0.073170732,0.073170732,0.073170732,0.146341463,0.073170732,0.292682927,0.585365854,0.658536585,0.073170732,0.146341463,0.292682927,0.219512195
Os06g0183700,1.660194175,0.029126214,0.087378641,0.058252427,0.029126214,0.029126214,0.203883495,0.029126214,0.029126214,0.029126214,0.029126214,0.233009709,0.203883495,0.058252427,0.029126214,0.495145631,0.029126214,2.184466019,0.087378641,0.32038835,0.029126214,0.029126214
Os06g0300600,0.064516129,0.548387097,1.35483871,0.032258065,1.64516129,0.032258065,0.129032258,0.032258065,1.35483871,1.322580645,1.548387097,0.35483871,1.580645161,0.258064516,0.903225806,0.451612903,0.032258065,0.290322581,0.161290323,0.064516129,0.032258065,0.096774194
Os06g0594100,0.158450704,0.264084507,0.116197183,0.137323944,0.095070423,0.01056338,0.01056338,1.193661972,0.042253521,0.042253521,0.338028169,0.01056338,0.084507042,0.01056338,0.01056338,0.971830986,0.021126761,0.327464789,0.876760563,0.116197183,0.76056338,0.327464789
Os06g0644600,0.243902439,1,0.024390244,0.048780488,0.024390244,0.024390244,0.024390244,0.048780488,0.024390244,0.073170732,2.463414634,0.024390244,0.024390244,0.024390244,1.707317073,0.12195122,2.146341463,0.024390244,0.024390244,0.097560976,0.048780488,0.024390244
Os07g0181000,0.117977528,0.016853933,0.033707865,0.286516854,0.050561798,0.016853933,1.297752809,0.58988764,1.601123596,0.016853933,0.016853933,0.387640449,0.016853933,0.016853933,0.050561798,0.101123596,0.033707865,0.825842697,0.016853933,0.016853933,0.06741573,2.056179775
Os07g0203300,0.302158273,0.021582734,0.064748201,0.064748201,0.194244604,0.021582734,0.086330935,0.021582734,0.323741007,0.561151079,0.172661871,0.021582734,0.517985612,0.172661871,0.021582734,0.841726619,0.021582734,0.517985612,0.172661871,0.043165468,0.021582734,0.323741007
Os07g0415200,0.25862069,0.025862069,0.051724138,0.025862069,0.051724138,0.103448276,0.025862069,0.025862069,0.025862069,0.025862069,2.560344828,0.025862069,0.025862069,0.543103448,0.025862069,0.25862069,0.362068966,0.051724138,0.077586207,0.025862069,0.025862069,0.025862069
Os07g0588000,0.055555556,0.055555556,0.055555556,0.166666667,0.055555556,0.166666667,0.055555556,0.055555556,0.055555556,1.833333333,0.055555556,0.055555556,0.111111111,0.055555556,0.555555556,4.166666667,0.111111111,0.055555556,0.055555556,0.055555556,0.055555556,5.277777778
Os07g0658200,0.072727273,0.036363636,0.018181818,0.581818182,0.018181818,0.036363636,0.018181818,0.818181818,0.254545455,1.218181818,3.145454545,0.018181818,0.018181818,0.4,1.981818182,0.018181818,0.018181818,0.036363636,0.036363636,0.327272727,0.418181818,0.018181818
Os07g0674700,0.77027027,0.081081081,0.162162162,0.202702703,0.243243243,0.040540541,0.162162162,0.121621622,0.121621622,0.324324324,0.243243243,0.121621622,0.040540541,0.283783784,0.040540541,0.040540541,5.837837838,0.040540541,5.351351351,1.5,0.324324324,0.040540541
Os08g0266600,0.1,0.1,1.2,0.3,0.2,0.1,0.4,0.1,0.1,0.7,3.9,0.1,1.1,3.9,0.1,0.8,0.1,4.8,0.3,9.4,0.7,2.6
Os08g0457600,0.076923077,0.076923077,1.846153846,0.076923077,0.076923077,0.076923077,0.153846154,0.076923077,0.153846154,0.692307692,0.230769231,0.076923077,0.153846154,0.076923077,0.615384615,1.615384615,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,1.384615385
Os09g0347500,0.04,0.12,0.02,0.32,0.02,0.04,1.6,0.06,2.28,0.4,0.04,0.12,0.02,0.2,1.02,0.18,0.12,0.06,0.02,0.14,0.78,0.26
Os09g0347700,0.029126214,0.029126214,1.922330097,0.029126214,0.014563107,0.058252427,0.393203883,0.116504854,1.106796117,0.014563107,0.349514563,0.36407767,0.101941748,0.655339806,1.17961165,0.014563107,1.412621359,0.029126214,0.087378641,0.276699029,0.334951456,0.029126214
Os09g0512700,0.00877193,0.912280702,0.131578947,0.01754386,0.061403509,0.043859649,0.01754386,0.026315789,0.596491228,0.00877193,0.01754386,0.078947368,0.01754386,0.00877193,1.614035088,0.00877193,0.052631579,1.096491228,0.052631579,0.078947368,1.00877193,0.035087719
Os09g0549700,0.153846154,0.076923077,0.076923077,0.076923077,0.153846154,0.076923077,1.692307692,2.692307692,0.076923077,0.153846154,0.076923077,2.384615385,0.153846154,1.461538462,0.076923077,2,0.076923077,0.846153846,0.461538462,0.153846154,1.769230769,1.769230769
Os10g0437200,1.04587156,1.376146789,0.564220183,0.013761468,0.633027523,0.013761468,0.013761468,0.013761468,0.013761468,0.013761468,0.027522936,0.013761468,0.041284404,0.013761468,0.027522936,1.76146789,0.013761468,0.013761468,0.013761468,0.013761468,0.013761468,0.19266055
Os10g0495600,0.124309392,0.008287293,0.008287293,0.132596685,0.107734807,0.041436464,0.008287293,0.016574586,0.016574586,0.008287293,0.024861878,0.008287293,0.05801105,0.008287293,0.008287293,0.024861878,0.016574586,0.008287293,0.008287293,0.256906077,0.016574586,0.091160221
Os10g0552900,0.023622047,0.011811024,0.011811024,0.011811024,0.755905512,0.011811024,0.035433071,0.318897638,0.082677165,1.346456693,2.161417323,0.011811024,0.011811024,0.082677165,0.011811024,0.011811024,0.011811024,0.082677165,0.023622047,0.047244094,0.023622047,0.023622047
Os11g0106700,0.057692308,0.057692308,0.057692308,0.173076923,0.057692308,0.057692308,0.057692308,0.057692308,0.173076923,0.057692308,0.057692308,0.057692308,0.057692308,0.057692308,0.173076923,1.788461538,0.173076923,0.057692308,0.057692308,0.173076923,0.173076923,2.192307692
Os12g0106000,0.0625,0.0625,0.0625,0.1875,0.0625,0.125,0.0625,0.0625,0.125,0.0625,0.0625,0.0625,0.0625,0.0625,0.1875,1.9375,0.5,0.1875,0.0625,0.5625,0.3125,2.625
Os12g0166500,0.216666667,0.016666667,0.016666667,0.1,0.783333333,0.033333333,0.033333333,0.016666667,0.066666667,0.016666667,0.15,0.066666667,0.433333333,0.016666667,0.116666667,0.016666667,0.016666667,0.25,0.016666667,0.016666667,0.016666667,0.016666667
Os12g0299700,0.72972973,0.162162162,0.162162162,0.243243243,4.702702703,3,0.081081081,0.324324324,3.648648649,0.162162162,2.756756757,0.810810811,0.810810811,9.972972973,0.081081081,0.486486486,0.324324324,16.78378378,0.081081081,3.243243243,2.918918919,0.081081081
