Os03g0856500,0.75,0.101351351,0.040540541,0.790540541,0.02027027,0.02027027,0.02027027,0.02027027,0.081081081,0.02027027,0.02027027,0.02027027,0.040540541,0.060810811,0.081081081,0.02027027,0.02027027,0.081081081,0.02027027,0.445945946,0.364864865,0.040540541
Os04g0504800,0.050847458,0.038135593,0.152542373,0.546610169,0.025423729,0.025423729,0.012711864,0.088983051,0.050847458,0.088983051,0.025423729,0.139830508,0.076271186,0.012711864,0.012711864,0.012711864,0.012711864,0.241525424,0.470338983,0.038135593,0.025423729,1.105932203
Os04g0555400,0.026666667,0.173333333,0.013333333,0.013333333,0.013333333,0.013333333,0.306666667,0.013333333,2.96,0.04,0.013333333,0.013333333,0.013333333,0.053333333,0.013333333,0.026666667,0.066666667,0.08,0.173333333,2.866666667,0.413333333,0.026666667
Os04g0661900,0.430985915,0.143661972,0.008450704,0.143661972,0.126760563,0.008450704,0.169014085,0.033802817,0.118309859,1.985915493,0.016901408,0.008450704,0.008450704,0.008450704,0.016901408,0.016901408,0.008450704,0.016901408,0.464788732,1.056338028,0.008450704,0.092957746
Os05g0277300,2.819277108,1.807228916,0.578313253,0.036144578,0.036144578,0.036144578,0.036144578,1.265060241,0.036144578,0.072289157,0.072289157,1.843373494,0.180722892,0.036144578,0.614457831,0.036144578,1.409638554,0.108433735,0.036144578,0.036144578,0.072289157,0.036144578
Os05g0541900,0.006711409,0.006711409,0.006711409,0.006711409,0.006711409,0.006711409,0.006711409,0.006711409,0.006711409,0.006711409,0.006711409,0.006711409,0.006711409,0.006711409,0.006711409,0.006711409,0.006711409,0.006711409,0.006711409,0.006711409,0.013422819,0.020134228
Os06g0144800,0.372093023,0.860465116,0.581395349,0.023255814,0.023255814,0.023255814,0.139534884,0.023255814,0.023255814,0.813953488,0.627906977,0.348837209,0.139534884,0.023255814,0.023255814,0.023255814,0.76744186,0.069767442,0.023255814,0.023255814,1.139534884,0.023255814
Os07g0238700,0.610091743,0.848623853,0.256880734,0.183486239,0.009174312,0.018348624,0.018348624,0.004587156,0.013761468,0.004587156,0.055045872,0.082568807,0.013761468,0.004587156,0.091743119,0.091743119,0.04587156,0.009174312,0.032110092,0.004587156,0.055045872,0.013761468
Os07g0587400,2.675,1.4,0.025,0.05,0.75,0.025,1.525,0.025,0.025,0.35,0.775,1.875,2.45,0.025,0.025,0.05,1.55,0.35,0.025,0.025,1.2,0.5
Os07g0660200,0.175182482,0.010948905,0.208029197,0.02189781,0.032846715,0.010948905,0.843065693,0.010948905,0.010948905,0.087591241,0.010948905,0.010948905,0.02189781,0.010948905,0.010948905,0.218978102,0.065693431,0.208029197,0.142335766,0.010948905,0.010948905,0.109489051
Os07g0661800,0.204545455,3.163636364,0.013636364,0.013636364,0.190909091,0.040909091,0.259090909,0.013636364,1.513636364,0.068181818,0.013636364,0.040909091,0.013636364,0.75,0.013636364,0.013636364,0.013636364,0.695454545,0.027272727,0.013636364,1.022727273,0.054545455
Os08g0159900,0.044609665,0.066914498,0.048327138,0.003717472,0.003717472,0.003717472,0.07063197,0.078066914,0.018587361,0.014869888,0.271375465,0.171003717,0.066914498,0.003717472,0.003717472,0.003717472,0.040892193,0.014869888,0.397769517,0.007434944,0.018587361,0.011152416
Os08g0314800,0.04178273,2.389972145,0.033426184,0.08356546,0.47632312,0.016713092,0.802228412,0.008356546,0.008356546,0.04178273,0.008356546,0.008356546,0.526462396,0.04178273,0.008356546,0.008356546,0.016713092,0.175487465,1.437325905,0.008356546,0.82729805,0.008356546
Os08g0366100,0.222222222,0.055555556,0.055555556,1.444444444,0.055555556,0.055555556,0.166666667,0.055555556,0.166666667,2.944444444,0.055555556,0.055555556,0.111111111,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,1.888888889,0.611111111,2.944444444,0.111111111
Os08g0478200,0.024590164,0.049180328,0.024590164,0.959016393,0.073770492,0.024590164,0.024590164,0.024590164,0.098360656,0.614754098,0.024590164,0.024590164,0.073770492,0.024590164,0.024590164,0.073770492,0.024590164,0.024590164,0.049180328,0.172131148,0.073770492,0.024590164
Os09g0115400,0.009009009,1.252252252,0.09009009,0.009009009,0.09009009,0.009009009,0.099099099,0.243243243,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.351351351,0.405405405,0.009009009,0.009009009,0.234234234,0.009009009,2.711711712,1.531531532,0.108108108
Os09g0515500,0.745614035,0.131578947,0.00877193,0.00877193,0.00877193,0.00877193,0.061403509,0.00877193,0.00877193,0.00877193,0.833333333,0.00877193,0.00877193,0.929824561,0.035087719,0.061403509,0.333333333,1.105263158,0.00877193,0.00877193,0.035087719,0.061403509
Os10g0548200,0.058823529,0.025210084,0.016806723,0.008403361,0.016806723,0.008403361,0.067226891,0.016806723,0.016806723,0.008403361,0.008403361,0.008403361,0.016806723,0.100840336,0.008403361,0.12605042,0.344537815,0.067226891,0.226890756,0.008403361,0.781512605,0.008403361
Os12g0609800,2.825581395,5.058139535,0.034883721,0.034883721,0.034883721,0.034883721,0.034883721,0.034883721,0.034883721,0.244186047,0.034883721,0.034883721,0.034883721,0.244186047,0.069767442,0.034883721,0.139534884,0.069767442,0.209302326,1.779069767,2.965116279,0.104651163
Os12g0621000,0.272727273,0.019480519,0.37012987,0.019480519,0.019480519,0.038961039,0.019480519,0.350649351,1.616883117,0.038961039,0.603896104,1.383116883,0.038961039,0.116883117,0.019480519,0.019480519,0.019480519,0.019480519,0.175324675,0.019480519,0.019480519,0.019480519
Os01g0101200,0.15,0.6,0.15,0.75,0.45,0.3,0.3,0.15,1.95,2.4,0.15,0.3,0.15,0.15,0.15,0.15,0.9,0.15,0.15,0.15,0.15,0.15
Os01g0238500,0.076923077,0.230769231,0.153846154,0.076923077,0.076923077,0.230769231,0.076923077,0.076923077,1.692307692,0.230769231,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,1.307692308,0.076923077,0.076923077,0.076923077,0.230769231,0.076923077
Os02g0761700,1.8,0.6,0.6,28.8,12,0.6,9.6,0.6,0.6,69.6,18,25.2,0.6,0.6,1.2,0.6,1.2,3,0.6,18.6,1.2,0.6
Os03g0565200,0.75,1.5,0.75,1.5,2.25,0.75,0.75,0.75,1.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,2.25,0.75,0.75,0.75
Os03g0835600,0.134831461,2.393258427,0.303370787,0.775280899,0.033707865,0.06741573,0.06741573,0.06741573,2.865168539,0.101123596,0.134831461,0.033707865,0.438202247,0.033707865,0.101123596,0.202247191,0.134831461,2.157303371,0.775280899,0.06741573,0.033707865,0.337078652
Os04g0610500,0.428571429,22.28571429,0.428571429,45.85714286,0.428571429,0.428571429,0.428571429,0.428571429,62.14285714,33.42857143,0.428571429,0.428571429,10.28571429,0.428571429,0.428571429,0.428571429,15,1.285714286,0.428571429,8.571428571,23.57142857,0.428571429
Os05g0558400,0.157894737,0.631578947,5.210526316,0.473684211,4.578947368,0.315789474,0.157894737,0.157894737,0.157894737,0.631578947,2.526315789,0.315789474,0.157894737,0.631578947,0.157894737,0.157894737,0.315789474,1.578947368,4.421052632,0.315789474,0.157894737,1.736842105
Os06g0115300,1.714285714,0.428571429,0.428571429,27.85714286,2.142857143,0.428571429,0.857142857,0.428571429,0.428571429,0.428571429,1.714285714,1.285714286,0.428571429,0.428571429,2.142857143,0.857142857,0.857142857,6.428571429,0.428571429,0.857142857,0.428571429,0.857142857
Os06g0476200,0.115384615,0.115384615,0.230769231,0.115384615,0.115384615,0.923076923,0.346153846,0.115384615,0.115384615,0.115384615,0.115384615,0.115384615,0.115384615,0.115384615,0.115384615,0.230769231,0.115384615,0.346153846,0.461538462,0.115384615,1.384615385,0.230769231
Os07g0408700,0.375,1.5,0.375,0.375,0.375,0.375,0.375,0.75,0.75,1.125,0.375,0.375,1.875,0.375,0.375,0.375,0.75,0.375,0.375,0.375,0.375,0.375
Os07g0447800,0.25,0.25,3,3.75,0.25,7.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.75,0.25,0.25,1.5,2.5,2
Os07g0578600,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,1,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,2,0.333333333,0.666666667,1,6,0.333333333,1.333333333,0.333333333,0.333333333,0.333333333
Os08g0243600,0.75,0.75,1.5,1.5,0.75,2.25,0.75,0.75,0.75,3.75,0.75,0.75,0.75,5.25,3.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
Os10g0464400,2,1,2,0.5,1,1.5,2,0.5,1.5,1,0.5,5.5,1.5,0.5,1,2,0.5,0.5,3.5,0.5,0.5,2.5
Os12g0168000,0.333333333,1.333333333,0.333333333,4.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,3.333333333,0.333333333,0.333333333,2.666666667,0.333333333,0.333333333
Os01g0101700,0.428571429,0.214285714,0.428571429,0.214285714,0.642857143,0.214285714,0.214285714,0.214285714,0.214285714,0.214285714,0.214285714,0.214285714,0.428571429,0.642857143,0.857142857,0.214285714,0.214285714,0.214285714,0.214285714,0.214285714,0.642857143,0.214285714
Os02g0465400,0.035714286,0.107142857,0.535714286,0.214285714,0.142857143,0.642857143,0.035714286,0.035714286,0.035714286,0.071428571,0.642857143,0.571428571,0.142857143,0.035714286,0.035714286,0.035714286,0.142857143,0.107142857,0.035714286,0.035714286,0.035714286,0.142857143
Os02g0510100,0.011538462,0.011538462,0.473076923,0.473076923,0.992307692,0.034615385,0.057692308,0.023076923,0.230769231,1.130769231,0.011538462,0.011538462,0.011538462,0.253846154,1.523076923,0.669230769,1.084615385,0.034615385,0.011538462,0.565384615,0.103846154,0.057692308
Os02g0512300,0.023809524,0.119047619,0.047619048,0.071428571,0.023809524,0.047619048,0.071428571,0.023809524,0.023809524,1.047619048,0.047619048,0.023809524,0.047619048,0.023809524,0.023809524,0.238095238,0.452380952,0.047619048,0.30952381,0.19047619,0.047619048,0.023809524
Os03g0821100,0.063492063,0.253968254,0.291005291,0.624338624,0.015873016,0.010582011,0.153439153,1.666666667,0.44973545,0.523809524,0.005291005,0.005291005,0.296296296,0.042328042,0.005291005,0.005291005,0.005291005,0.005291005,0.534391534,0.015873016,0.851851852,0.031746032
Os05g0229000,0.017751479,0.062130178,0.097633136,0.346153846,0.071005917,0.00887574,0.017751479,0.470414201,0.017751479,0.026627219,0.071005917,0.301775148,0.266272189,0.00887574,0.026627219,0.00887574,0.017751479,0.00887574,0.035502959,0.017751479,0.00887574,0.017751479
Os05g0408900,0.019480519,0.077922078,0.019480519,0.058441558,0.038961039,0.038961039,0.038961039,0.019480519,0.077922078,1.441558442,0.019480519,0.019480519,0.038961039,0.019480519,0.019480519,0.019480519,0.019480519,0.019480519,0.019480519,0.019480519,0.019480519,0.019480519
Os10g0142900,0.052631579,0.263157895,0.052631579,3.263157895,0.052631579,0.263157895,0.052631579,1.157894737,1.421052632,3.263157895,0.052631579,0.368421053,0.052631579,0.052631579,0.052631579,0.052631579,0.526315789,1.684210526,0.315789474,0.052631579,1.421052632,0.052631579
Os12g0223300,0.32,0.12,0.04,0.04,0.04,0.16,0.12,0.04,1.08,0.04,0.04,0.04,0.04,1.16,1.16,0.2,0.04,0.32,0.6,0.48,0.56,0.24
Os01g0102700,0.6,1.2,0.6,0.6,2.4,1.2,0.6,1.8,1.2,0.6,1.8,1.2,0.6,1.2,0.6,1.8,0.6,0.6,0.6,0.6,0.6,1.2
Os02g0825600,0.173076923,0.288461538,0.057692308,0.057692308,0.057692308,0.230769231,0.057692308,0.057692308,0.057692308,0.692307692,0.980769231,0.692307692,0.057692308,1.442307692,0.346153846,1.096153846,0.173076923,0.057692308,0.057692308,0.057692308,0.057692308,0.057692308
Os01g0102800,0.041284404,1.857798165,0.756880734,0.027522936,0.013761468,0.013761468,0.027522936,1.403669725,0.220183486,0.220183486,0.165137615,0.027522936,0.178899083,1.926605505,0.055045872,0.45412844,0.302752294,0.013761468,0.082568807,0.591743119,1.775229358,0.068807339
Os01g0106700,0.109756098,0.009146341,0.100609756,0.082317073,0.018292683,0.082317073,0.173780488,0.009146341,0.054878049,0.100609756,0.018292683,0.612804878,0.411585366,0.320121951,0.027439024,0.201219512,0.859756098,0.036585366,0.009146341,0.009146341,0.009146341,0.027439024
Os01g0111100,0.005093379,0.127334465,0.137521222,0.005093379,0.005093379,0.010186757,0.005093379,0.290322581,0.076400679,1.258064516,0.005093379,0.005093379,0.005093379,0.005093379,0.005093379,0.005093379,0.860780985,0.010186757,0.005093379,0.371816638,0.061120543,0.03565365
Os01g0147200,0.176470588,0.352941176,0.088235294,2.911764706,0.794117647,0.441176471,3.705882353,4.588235294,0.088235294,7.058823529,0.088235294,0.088235294,0.088235294,0.529411765,0.088235294,1.058823529,0.176470588,0.882352941,0.705882353,0.617647059,0.088235294,0.176470588
Os01g0153300,0.632653061,0.06122449,0.047619048,0.006802721,0.006802721,0.027210884,0.346938776,0.006802721,0.006802721,0.020408163,0.006802721,0.074829932,0.006802721,0.013605442,0.006802721,0.027210884,0.006802721,0.360544218,0.006802721,0.027210884,0.013605442,0.006802721
Os01g0174000,0.346153846,0.057692308,3.403846154,0.692307692,0.057692308,0.807692308,0.230769231,0.057692308,3.980769231,0.173076923,0.057692308,0.634615385,3.115384615,0.115384615,0.173076923,0.807692308,0.923076923,0.057692308,0.057692308,0.230769231,0.173076923,1.903846154
Os01g0184900,0.384615385,0.615384615,0.076923077,0.615384615,1,1.307692308,0.153846154,0.076923077,0.461538462,3.384615385,0.076923077,0.076923077,0.076923077,0.153846154,0.076923077,0.153846154,2.692307692,0.076923077,0.153846154,0.076923077,3.615384615,0.076923077
Os01g0204000,0.272727273,0.272727273,1.090909091,0.272727273,0.272727273,2.727272727,0.272727273,6.545454545,0.272727273,0.545454545,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.818181818,0.272727273,0.545454545,1.909090909,1.363636364,0.272727273
Os01g0218800,0.086956522,0.086956522,0.391304348,8.304347826,0.086956522,0.043478261,0.043478261,0.043478261,0.043478261,0.217391304,0.173913043,0.391304348,0.043478261,0.347826087,0.043478261,0.043478261,5.565217391,0.260869565,0.826086957,0.043478261,0.434782609,0.086956522
Os01g0232500,0.152866242,0.210191083,0.01910828,0.152866242,0.114649682,1.547770701,0.363057325,0.095541401,0.038216561,1.146496815,0.01910828,0.01910828,0.01910828,1.585987261,0.076433121,0.611464968,0.038216561,0.01910828,0.210191083,0.038216561,1.662420382,0.057324841
Os01g0246100,0.489473684,0.047368421,0.221052632,0.047368421,0.126315789,0.078947368,0.157894737,0.031578947,0.015789474,0.094736842,0.015789474,0.252631579,0.063157895,1.342105263,0.157894737,0.142105263,2.368421053,0.015789474,2.052631579,0.031578947,0.489473684,0.063157895
Os01g0284700,0.034285714,0.325714286,0.068571429,0.325714286,0.017142857,0.137142857,0.068571429,0.017142857,0.222857143,0.291428571,1.182857143,0.017142857,0.017142857,0.017142857,0.617142857,0.017142857,3.857142857,0.205714286,0.034285714,1.302857143,0.445714286,1.577142857
Os01g0328400,0.890489914,4.824207493,2.541786744,1.054755043,0.190201729,0.025936599,0.034582133,0.008645533,0.501440922,0.121037464,0.103746398,0.933717579,0.017291066,0.025936599,0.008645533,0.025936599,0.043227666,4.746397695,0.017291066,0.017291066,0.423631124,0.648414986
Os01g0328500,0.222222222,2.666666667,0.111111111,0.444444444,0.111111111,0.111111111,1.888888889,0.111111111,0.888888889,0.666666667,0.111111111,0.111111111,1.555555556,0.222222222,0.111111111,0.111111111,0.888888889,1.444444444,0.111111111,0.111111111,0.111111111,0.222222222
Os01g0367900,0.265822785,0.012658228,3.35443038,0.012658228,0.012658228,2.556962025,0.037974684,0.012658228,0.012658228,0.025316456,1.35443038,2.379746835,0.063291139,0.329113924,0.012658228,0.037974684,0.987341772,0.075949367,2.164556962,1.936708861,0.594936709,0.012658228
Os01g0369000,0.361111111,0.055555556,0.020833333,0.201388889,0.979166667,0.013888889,0.493055556,0.034722222,0.020833333,1.4375,0.006944444,0.013888889,0.055555556,0.006944444,0.041666667,0.1875,0.055555556,0.013888889,0.006944444,0.034722222,0.006944444,0.0625
Os01g0383900,0.111111111,0.222222222,2.666666667,1.444444444,2.222222222,0.222222222,1.666666667,4.888888889,0.111111111,1.777777778,0.111111111,0.111111111,3.666666667,0.333333333,2.777777778,0.222222222,4,2.888888889,0.222222222,5.444444444,4.333333333,1.111111111
Os01g0530366,0.036585366,0.292682927,1.93902439,0.512195122,0.036585366,0.036585366,0.036585366,0.109756098,1.463414634,0.512195122,0.036585366,0.036585366,1.243902439,0.073170732,0.036585366,0.036585366,0.036585366,3.731707317,4.829268293,2.085365854,1.536585366,0.036585366
Os01g0572300,3.475862069,0.020689655,0.020689655,0.020689655,1.282758621,0.124137931,0.020689655,0.082758621,1.779310345,0.020689655,0.020689655,0.020689655,0.765517241,0.020689655,0.206896552,0.020689655,0.04137931,0.103448276,0.103448276,0.972413793,0.144827586,0.04137931
Os01g0658400,0.785046729,0.028037383,0.224299065,0.336448598,2.439252336,0.08411215,1.14953271,0.61682243,0.08411215,1.457943925,0.028037383,0.028037383,0.028037383,0.028037383,0.028037383,0.028037383,0.196261682,0.028037383,0.280373832,1.23364486,0.056074766,0.168224299
Os01g0673600,0.30794702,1.291390728,2.205298013,0.109271523,0.079470199,0.516556291,0.01986755,0.009933775,0.178807947,0.725165563,0.009933775,0.367549669,0.516556291,0.009933775,0.556291391,0.268211921,0.109271523,1.688741722,0.546357616,1.738410596,0.009933775,0.059602649
Os01g0691600,0.073170732,0.365853659,4.170731707,0.146341463,0.219512195,5.268292683,0.073170732,0.146341463,3.585365854,0.292682927,4.097560976,2.487804878,1.170731707,0.073170732,0.219512195,1.902439024,0.365853659,0.146341463,0.292682927,0.073170732,0.073170732,0.073170732
Os01g0710000,0.039735099,2.483443709,1.251655629,0.119205298,0.01986755,2.324503311,0.059602649,0.059602649,2.880794702,0.01986755,0.01986755,0.059602649,0.059602649,2.026490066,0.01986755,0.039735099,0.059602649,1.231788079,3.337748344,0.01986755,0.039735099,0.317880795
Os01g0737300,0.52173913,0.163043478,0.326086957,2.119565217,0.097826087,3.130434783,0.032608696,2.47826087,0.22826087,0.130434783,0.032608696,0.032608696,0.032608696,0.065217391,0.260869565,0.032608696,0.22826087,2.641304348,1.72826087,0.032608696,0.032608696,0.097826087
Os01g0819500,0.031496063,0.015748031,0.11023622,0.086614173,0.732283465,0.015748031,0.015748031,0.188976378,0.007874016,0.007874016,0.007874016,0.015748031,0.007874016,0.007874016,0.007874016,0.007874016,0.31496063,0.125984252,0.039370079,0.015748031,0.007874016,0.062992126
Os01g0834400,0.25862069,0.051724138,1.293103448,1.189655172,0.051724138,0.25862069,1.75862069,2.224137931,3,4.448275862,0.051724138,0.206896552,0.103448276,0.051724138,0.310344828,0.051724138,1.551724138,0.931034483,0.310344828,0.051724138,0.827586207,0.103448276
Os01g0837500,0.207692308,1.961538462,0.6,0.069230769,0.3,0.392307692,0.023076923,0.023076923,0.230769231,0.207692308,2.723076923,0.023076923,0.853846154,1.823076923,0.115384615,0.092307692,1.015384615,0.692307692,0.069230769,0.253846154,0.092307692,0.023076923
Os01g0846000,0.143712575,0.179640719,0.017964072,0.646706587,0.017964072,0.017964072,0.035928144,0.017964072,0.467065868,0.161676647,0.053892216,0.017964072,0.017964072,0.700598802,0.017964072,0.071856287,0.017964072,0.071856287,0.395209581,0.017964072,0.035928144,0.017964072
Os01g0866100,0.036363636,2.163636364,0.027272727,0.118181818,0.036363636,0.027272727,0.209090909,0.009090909,0.009090909,0.054545455,1.6,2.145454545,2.281818182,0.009090909,0.009090909,0.018181818,0.009090909,0.354545455,2.327272727,0.018181818,0.363636364,0.109090909
Os01g0874800,0.055555556,0.888888889,0.166666667,0.111111111,0.111111111,0.055555556,0.055555556,0.111111111,1.777777778,0.055555556,1.166666667,0.166666667,0.055555556,0.055555556,0.055555556,0.111111111,0.555555556,0.333333333,2.833333333,3.277777778,0.166666667,0.055555556
Os01g0918300,0.417721519,0.066455696,0.018987342,0.056962025,0.161392405,0.056962025,0.294303797,0.009493671,0.740506329,2.705696203,0.066455696,0.066455696,0.094936709,0.075949367,0.009493671,0.237341772,0.066455696,0.028481013,0.512658228,0.142405063,0.142405063,0.094936709
Os01g0924900,0.6,1.62,0.12,0.72,0.06,4.32,1.8,0.06,0.78,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.72,0.12,2.04,0.06,4.56,0.06
Os01g0925800,0.02,0.01,0.27,0.03,0.01,0.57,0.03,0.03,0.18,1.24,0.01,0.01,0.03,0.01,0.01,0.01,0.02,0.51,1.82,1.66,0.09,0.11
Os01g0948100,0.090909091,0.090909091,1.636363636,2.363636364,0.363636364,1.909090909,0.090909091,4.272727273,0.181818182,1.454545455,3.181818182,0.090909091,0.090909091,1.909090909,0.090909091,6.545454545,0.181818182,0.090909091,0.363636364,0.090909091,4.090909091,0.272727273
Os02g0116900,1.263157895,0.078947368,0.078947368,1.815789474,1.105263158,0.236842105,2.842105263,0.236842105,0.236842105,7.973684211,0.078947368,0.078947368,3.631578947,0.236842105,3.157894737,1.578947368,0.157894737,0.394736842,0.078947368,0.078947368,0.078947368,0.157894737
Os02g0122000,0.063829787,1.595744681,0.063829787,0.446808511,1.085106383,0.063829787,3,0.127659574,0.063829787,3.319148936,0.638297872,0.063829787,0.191489362,0.063829787,0.638297872,0.255319149,2.617021277,0.063829787,0.127659574,0.063829787,3.574468085,0.063829787
Os02g0130000,1.5,0.3,3,2.1,0.9,0.3,0.3,1.8,0.3,3.9,0.3,0.9,0.3,0.3,2.7,0.6,0.3,0.3,0.3,0.3,1.5,0.3
